,No,IP,EA,BG,smiles
536,C6187,5.617232400000001,2.3512161000000003,3.2660163000000004,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(c(ccc2)C#N)c2ccccc12
537,C6288,5.8482453,2.4094455000000004,3.4387998,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cc(cc3)C#N)cc4)cc1cc2
538,C62.5,5.275746900000001,3.0009909,2.2747560000000004,c12c(cc3c(c1)c1c(c(c3)C#N)cccc1)cc1c(c2)cc2c(c1)cccc2
539,C63.10,5.6672988,2.8388193000000004,2.8284795,c12c(c(c3c(c1)cc1c(c3)ccc3c1cc1c(c3)cccc1)C#N)cccc2
540,C51.9,6.1720443000000005,2.3242782,3.8477661,c1cc2c(cc1)c1c(cc2)c2c(cc(c3c2cccc3)C#N)cc1
541,C6237,5.8172259,2.2753002,3.5419257,c1c(c2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)cc3)C#N
542,C6185,5.697774,2.6282139,3.0695601000000003,c1cc2cc3c(c(c2cc1)C#N)c1c(cc3)c2c(cccc2)c2ccccc12
543,C62.10,5.2547952,2.9955489,2.2592463000000005,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)cc2c(c1)c(ccc2)C#N
544,C6308,5.8161375,2.3743446,3.4417929,c1cc2c(cc1)cc1c(c2)c2c(ccc(c2)C#N)c2c1c1c(cccc1)cc2
545,C555,6.0882375,2.3961126,3.6921249,c1cc2c(cc1)c1cc3c(ccc4ccccc34)cc1cc2C#N
546,C6163,5.913821400000001,2.108775,3.8050464000000006,c1cc2c(cc1)c1c(c3ccccc23)c2c(ccc(c2)C#N)c2c1cccc2
547,C6201,6.1475553,2.3800587,3.7674966,c1cc2c(cc1)c1cc3c(cc1cc2C#N)c1c(cccc1)c1ccccc31
548,C62.3,5.2360203,2.9384079,2.2976124,c12c(cc3c(c1)c1c(cc3)cc(cc1)C#N)cc1c(c2)cc2c(c1)cccc2
549,C61912,6.0833397,2.3055033000000003,3.7778364,c1cc2c(cc1)c1c(cc2)c2c(cc1C#N)c1c(cccc1)c1ccccc21
550,C6128,5.5938318,2.6467167,2.9471151000000004,c1cc2cc3c(cc2cc1)c1c(c(c3)C#N)ccc2c1cc1ccccc1c2
551,C6117,5.605804200000001,2.6181462,2.987658,c1cc2c(cc1)c1cc3cc4c(cc3cc1cc2)c1c(cccc1)cc4C#N
552,C5116,5.5312488,2.6916132,2.8396356,c12c(cc3c(c1)c1c(cc3C#N)cccc1)cc1c(c2)cccc1
553,C447,6.0523203,2.5716171,3.4807032,c12c(c(c3c(c1)c1c(cc3)cccc1)C#N)cccc2
554,C643,5.3938383,2.642091,2.7517472999999995,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(cc1)c(ccc2)C#N
555,C426,6.0825234,2.2002006,3.8823228,c1cc2c(cc1)c1c(ccc3cccc(c13)C#N)cc2
556,C525,6.1709559,2.3362506,3.8347053,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c(c2)C#N
557,C63.12,5.537235,2.5947456,2.9424894,c12c(cc3c(c1)cc1c(c3)ccc3c1cc1c(c3)cc(cc1)C#N)cccc2
558,C552,6.0281034,2.2793817,3.7487217,c1cc2c(cc1C#N)c1cc3c(ccc4ccccc34)cc1cc2
559,C6224,5.8547757,2.5427745,3.3120012,c1cc2c(cc1)c1c(cc2)c2c(ccc3cc4c(cccc4cc23)C#N)cc1
560,C6331,5.9750439,2.4040035,3.5710404000000007,c1cc2c(cc1)c1c(cc2C#N)c2c(cccc2)c2c1ccc1ccccc21
561,C5119,5.581587300000001,2.7803178,2.8012695,c12c(cc3c(c1)c1c(cc3)cccc1)cc1c(c2)cccc1C#N
562,C63310,5.916270300000001,2.296524,3.619746300000001,c1c(c2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1ccccc21)C#N
563,C6217,5.8953186,2.462505,3.4328136,c1cc2c(cc1)c1cc3c(cc1cc2C#N)c1c(cc3)c2c(cccc2)cc1
564,C6211,5.871918,2.5180134,3.3539046,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(cc3)c2c(cccc2)cc1)C#N
565,C61.2,5.006095800000001,3.2668326000000003,1.7392632,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1)cc(cc2)C#N
566,C581,5.8085187,2.5041363000000003,3.3043824,c1cc2cc3c(cc2cc1)c1c(c2ccccc2cc1cc3)C#N
567,C5108,5.855592000000001,2.5506654,3.3049266,c1ccc2c(c1)cc1c(c2)c(cc2c1ccc1c2cccc1)C#N
568,C51.2,6.1625208,2.2195197,3.9430011,c1c(c2c(cc1)c1c(cc2)c2c(ccc3c2cccc3)cc1)C#N
569,C5125,5.2422786,3.1528227,2.0894559,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(c1c(c2)cccc1)C#N
570,C5912,5.8542315,2.5476723000000003,3.3065592,c12c(cc3c(c1)c1c(cc3)ccc3c1cccc3)ccc(c2)C#N
571,C434,6.219117600000001,2.1819699,4.0371477,c1ccc2c(c1)c1c(cc2)c2c(cc1)cc(cc2)C#N
572,C531,6.1143591,2.2622394000000003,3.8521197,c1cc2c(cc1)c1c(cc2)c2c(c(c1)C#N)c1c(cccc1)cc2
573,C6713,5.8702854,2.3708073,3.4994781,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1ccc3cc(ccc3c1c2)C#N
574,C6147,5.8324635,2.4083571000000004,3.4241064000000003,c1cc2c(cc1)cc1c(ccc3c1cc1ccc4c(cccc4)c1c3C#N)c2
575,C6264,5.7546429,2.168637,3.5860059000000004,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3cc2c2c1cccc2C#N
576,C666,5.675189700000001,2.6872596,2.9879301000000003,c1cc2c(cc1)c1cc3cc4c(cc(c5ccccc45)C#N)cc3cc1cc2
577,C572,5.993818800000001,2.2954356,3.6983832,c1cc2c(cc1C#N)c1cc3c(cc1cc2)c1c(cccc1)cc3
578,C441,5.8400823,2.1895887000000003,3.6504936,c12c(cc3c(c1)c1c(cc3)cccc1C#N)cccc2
579,C533,6.0895980000000005,2.2159824,3.8736156,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(c(ccc1)C#N)cc2
580,C691,5.8327356,2.1955749,3.6371607,c1cc2c(c(c1)C#N)c1c(cc2)ccc2c1ccc1c2c2ccccc2cc1
581,C6268,5.751649800000001,2.2733955,3.4782543,c1cc2c(cc1)c1c(c(c2)C#N)c2cc3ccccc3cc2c2c1cccc2
582,C6222,5.8455243,2.5348836,3.3106406999999995,c1cc2c(cc1)c1c(cc2)c2c(cc(c3cc4ccccc4cc23)C#N)cc1
583,C6233,5.8245726,2.3365227,3.4880499,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(cc2c1cccc2)C#N)cc3
584,C51.3,6.2003427,2.2091799,3.9911628,c1(cc2c(cc1)c1c(cc2)c2c(ccc3c2cccc3)cc1)C#N
585,C591,5.5649892,2.3452299,3.2197593,c12c(cc3c(c1)c1c(cc3)ccc3c1c(ccc3)C#N)cccc2
586,C683,5.8653876,2.6091669,3.2562207,c1cc2c(c3c(cc2cc1)c1c(cc3)c2c(ccc3ccccc23)cc1)C#N
587,C549,6.0996657,2.2608789,3.8387868,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1ccc(c2)C#N
588,C6321,5.8904208,2.2698582,3.6205626,c1cc2c(cc1)c1c(c(c2)C#N)c2c(c3ccccc13)c1c(cccc1)cc2
589,C6252,6.112454400000001,2.3857728,3.726681600000001,c1cc2c(cc1)c1c(cc2)c(cc2c1c1c(cccc1)c1ccccc21)C#N
590,C521,5.8994001,2.1683649,3.7310352,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1C#N)cc2
591,C6161,5.8523268,2.1561204000000003,3.6962064,c1cc2c(cc1)c1c(c3ccccc23)c2c(c(ccc2)C#N)c2c1cccc2
592,C5107,5.8457964,2.5288974,3.3168990000000003,c1ccc2c(c1)cc1c(c2)cc(c2c1ccc1c2cccc1)C#N
593,C6294,5.896407,2.2687698,3.6276372,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2ccc2c1c(ccc2)C#N
594,C6189,5.5581867,2.3963847,3.161802,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(cccc2C#N)c2ccccc12
595,C63110,6.062388,2.3234619,3.7389261,c1cc2c(cc1)c1c(cc2C#N)c2c(cc1)c1c(ccc3ccccc13)cc2
596,C51011,5.880625200000001,2.5430466000000003,3.3375786,c1c(cc2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)C#N
597,C61.5,4.9968444000000005,3.2929542,1.7038902,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc2c(c1C#N)cccc2
598,C596,5.7679758,2.3982894,3.3696864000000004,c12c(cc3c(c1)c1c(cc3)c(cc3c1cccc3)C#N)cccc2
599,C51013,5.808790800000001,2.5484886,3.2603022000000004,c1ccc2c(c1C#N)cc1c(c2)ccc2c1ccc1c2cccc1
600,C51.5,6.0860607,2.2189755,3.867085200000001,c1cc2c(c(c1)C#N)c1c(cc2)c2c(ccc3c2cccc3)cc1
601,C597,5.8403544,2.5427745,3.2975799,c12c(cc3c(c1)c1c(c(c3)C#N)ccc3c1cccc3)cccc2
602,C681,5.7834855,2.4840009,3.2994846,c1cc2cc3c(cc2cc1)c1c(c(c3)C#N)c2c(ccc3ccccc23)cc1
603,C551,5.883074100000001,2.1629229000000003,3.720151200000001,c1cc2c(c(c1)C#N)c1cc3c(ccc4ccccc34)cc1cc2
604,C6333,5.9761323,2.3302644,3.6458679,c1cc2c(cc1)c1c(cc2)c2c(ccc(c2)C#N)c2c1ccc1ccccc21
605,C574,5.9764044,2.1972075,3.779196900000001,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(ccc1)C#N)cc3
606,C455,5.5668939,2.9601759,2.606718,c1ccc2c(c1)cc1c(c2)cc2c(c1C#N)cccc2
607,C6208,5.9260659,2.1661881000000003,3.759877800000001,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1cccc(c31)C#N
608,C556,6.0376269,2.3710794,3.666547500000001,c1cc2c(cc1)c1cc3c(ccc4ccccc34)cc1c(c2)C#N
609,C6181,5.7263445,2.5593726,3.1669719,c1cc2cc3c(cc2cc1)c1c(c(c3)C#N)c2c(cccc2)c2ccccc12
610,C693,6.0158589000000005,2.2682256,3.747633300000001,c1(cc2c(cc1)c1c(cc2)ccc2c1ccc1c2c2ccccc2cc1)C#N
611,C6710,5.851238400000001,2.4254994,3.4257390000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1c(cc3ccccc3c1c2)C#N
612,C6193,6.0632043,2.1125844000000003,3.9506199,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc(c1)C#N)c1ccccc21
613,C6214,5.844708,2.3163873,3.5283207000000005,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc3)c2c(ccc(c2)C#N)cc1
614,C433,6.1777584,2.2361178,3.9416406,c1ccc2c(c1)c1c(cc2)c2c(cc1)c(ccc2)C#N
615,C6286,5.7968184,2.53053,3.2662884000000005,c1cc2c(cc1)c1c(c3c(ccc4c3c3c(cccc3)cc4)cc1cc2)C#N
616,C573,6.0117774,2.2891773,3.7226001,c1(cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)cc3)C#N
617,C679,5.927426400000001,2.5392372,3.3881892,c1cc2c(cc1)c1c(cc2)c2c(cc1)c(c1ccc3ccccc3c1c2)C#N
618,C5412,6.0773535,2.2350294,3.8423241,c1cc2c(cc1)c1c(cc2)c2ccc(cc2c2c1cccc2)C#N
619,C6202,6.0969447,2.3463183,3.7506264,c1cc2c(cc1)c1cc3c(cc1c(c2)C#N)c1c(cccc1)c1ccccc31
620,C63.13,5.5429491,2.5626378,2.9803113000000003,c1cc2c(c3c(cc2cc1)c1cc2cc4ccccc4cc2cc1cc3)C#N
621,C6327,5.9981724000000005,2.3079522000000003,3.6902202,c1(cc2c(cc1)c1c(cc2)c2c(c3ccccc13)c1c(cccc1)cc2)C#N
622,C5410,6.0267429,2.1237405,3.903002400000001,c1cc2c(cc1)c1c(cc2)c2ccccc2c2c1cccc2C#N
623,C51012,5.8776321000000005,2.5438629,3.3337692000000003,c1(ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cccc1)C#N
624,C575,6.059667,2.4124386,3.6472284,c1cc2c(cc1)c1cc3c(cc1cc2C#N)c1c(cccc1)cc3
625,C435,6.2063289,2.1920376000000004,4.0142913,c1ccc2c(c1)c1c(cc2)c2c(cc1)ccc(c2)C#N
626,3C44_1,6.8414103,3.3917265,3.4496838000000003,c1(C#N)cc2c(cc1C#N)cc1c(cc(C#N)c3c1cccc3)c2
627,3C44_10,6.7276725,3.4483233,3.2793492,c1c(C#N)c2c(c(C#N)c1)cc1c(c(C#N)cc3c1cccc3)c2
628,3C44_2,6.8003232,3.4085967,3.3917265000000003,c1(C#N)cc2c(cc1)c(C#N)c1c(c(C#N)cc3c1cccc3)c2
629,3C44_3,6.6776061,3.1577205,3.5198855999999994,c1cc2c(c(C#N)c1)cc1c(ccc3c1cc(C#N)cc3C#N)c2
630,3C44_4,6.685497000000001,3.2725467000000004,3.4129503,c1cc2c(cc1)cc1c(cc(C#N)c3c1cc(C#N)c(C#N)c3)c2
631,3C44_5,6.7646781,3.2303712000000004,3.5343069000000003,c1(C#N)cc2c(cc1)cc1c(cc(C#N)c3c1cccc3C#N)c2
632,3C44_6,6.7556988,3.2477856,3.5079132000000004,c1(C#N)cc2c(cc1)cc1c(c(C#N)cc3c1cccc3C#N)c2
633,3C44_7,6.5584263,3.0545946,3.5038317,c1c(C#N)c2c(cc1)cc1c(ccc3c1c(C#N)c(C#N)cc3)c2
634,3C44_8,6.7088976,3.1552716,3.553626,c1(C#N)cc2c(cc1)cc1c(cc(C#N)c3c1c(C#N)ccc3)c2
635,3C44_9,6.7603245,3.3435648,3.4167597000000005,c1c(C#N)c2c(cc1C#N)cc1c(ccc3c1cccc3C#N)c2
636,3C45_1,6.2901357,3.7596057,2.53053,c1(C#N)cc2c(C#N)c3cc4c(cccc4C#N)cc3cc2cc1
637,3C45_10,6.2887752,3.8235492,2.465226,c1cc2cc3cc4c(cc(C#N)c(C#N)c4)c(C#N)c3cc2cc1
638,3C45_2,6.2656467000000005,3.7870878,2.4785589000000003,c1(C#N)c(C#N)c2cc3cc4c(cccc4)c(C#N)c3cc2cc1
639,3C45_3,6.2226549,3.6970227,2.5256322000000004,c1cc2cc3cc4c(ccc(C#N)c4C#N)cc3cc2c(C#N)c1
640,3C45_4,6.369861,3.8132094,2.5566516000000004,c1(C#N)cc2cc3cc4c(ccc(C#N)c4)c(C#N)c3cc2cc1
641,3C45_5,6.246055500000001,3.757701,2.4883545,c1c(C#N)c2cc3cc4c(ccc(C#N)c4)cc3cc2c(C#N)c1
642,3C45_6,6.3538071,3.8915742,2.4622329,c1(C#N)cc2c(C#N)c3cc4c(cccc4)c(C#N)c3cc2cc1
643,3C45_7,6.2139477,3.6858666,2.5280811,c1(C#N)c(C#N)c2cc3cc4c(cccc4C#N)cc3cc2cc1
644,3C45_8,6.293128800000001,3.865180500000001,2.4279483,c1c(C#N)c2cc3c(C#N)c4c(cccc4)c(C#N)c3cc2cc1
645,3C45_9,6.248504400000001,3.7838226,2.4646818000000006,c1c(C#N)c2cc3cc4c(cccc4)c(C#N)c3c(C#N)c2cc1
646,3C511_1,6.1910913,3.4510443,2.740047000000001,c1cc2c(cc1)c(C#N)c1cc3c(ccc4c3ccc(C#N)c4C#N)cc1c2
647,3C511_10,6.2531301,3.6472284,2.6059017,c1c(C#N)c2c(c(C#N)c1)cc1cc3c(cc(C#N)c4c3cccc4)cc1c2
648,3C511_2,6.1208895000000005,3.5460072,2.5748823000000005,c1cc2c(cc1)cc1cc3c(c(C#N)c(C#N)c4c3ccc(C#N)c4)cc1c2
649,3C511_3,6.0607554,3.316899,2.7438564,c1cc2c(cc1)c(C#N)c1cc3c(c(C#N)cc4c3c(C#N)ccc4)cc1c2
650,3C511_4,6.1636092,3.3637002,2.7999090000000004,c1cc2c(c(C#N)c1)cc1cc3c(c(C#N)cc4c3cccc4C#N)cc1c2
651,3C511_5,6.1715001,3.4015221,2.769978,c1c(C#N)c2c(cc1)cc1cc3c(ccc4c3cc(C#N)c(C#N)c4)cc1c2
652,3C511_6,6.1559904,3.3378507,2.8181397,c1cc2c(c(C#N)c1)cc1cc3c(ccc4c3cc(C#N)cc4C#N)cc1c2
653,3C511_7,6.2248317,3.5860059,2.6388258,c1cc2c(cc1)c(C#N)c1cc3c(c(C#N)c(C#N)c4c3cccc4)cc1c2
654,3C511_8,6.2759865,3.6251883,2.6507982,c1(C#N)c(C#N)c2c(cc1)cc1cc3c(cc(C#N)c4c3cccc4)cc1c2
655,3C511_9,6.3029244,3.7103556,2.5925688,c1(C#N)cc2c(cc1C#N)c(C#N)c1cc3c(ccc4c3cccc4)cc1c2
656,3C512_1,5.8362729,3.760422,2.0758509,c1(C#N)cc2cc3cc4cc5c(c(C#N)ccc5)cc4cc3cc2c(C#N)c1
657,3C512_10,5.9260659,3.9136143,2.0124516,c1cc2cc3cc4cc5c(cc(C#N)c(C#N)c5)cc4c(C#N)c3cc2cc1
658,3C512_2,5.8136886,3.8581059,1.9555827,c1cc2cc3cc4cc5c(c(C#N)ccc5)c(C#N)c4c(C#N)c3cc2cc1
659,3C512_3,5.8376334000000005,3.7960671,2.0415663000000004,c1c(C#N)c2cc3cc4cc5c(c(C#N)ccc5)cc4cc3c(C#N)c2cc1
660,3C512_4,5.801172,3.744096,2.057076,c1c(C#N)c2c(C#N)c3cc4cc5c(cccc5C#N)cc4cc3cc2cc1
661,3C512_5,5.8360008,3.7606941,2.0753067,c1(C#N)cc2cc3cc4cc5c(c(C#N)ccc5)cc4cc3cc2c(C#N)c1
662,3C512_6,5.9053863,3.9908907,1.9144956,c1cc2cc3c(C#N)c4cc5c(cccc5)cc4c(C#N)c3cc2c(C#N)c1
663,3C512_7,5.7940974,3.9323892,1.8617082,c1cc2cc3cc4c(C#N)c5c(c(C#N)c(C#N)cc5)cc4cc3cc2cc1
664,3C512_8,5.874639,4.0167402,1.8578988000000003,c1cc2c(C#N)c3cc4cc5c(cccc5)cc4c(C#N)c3c(C#N)c2cc1
665,3C512_9,5.820219000000001,3.8134815,2.0067375000000003,c1c(C#N)c2cc3cc4cc5c(ccc(C#N)c5)cc4cc3cc2c(C#N)c1
666,3C55_1,6.6887622,3.1520064,3.5367558000000003,c1cc2c(cc1)c1cc3c(ccc4c(C#N)c(C#N)ccc34)c(C#N)c1cc2
667,3C55_10,6.665361600000001,3.0265683,3.638793300000001,c1(C#N)cc2c(cc1C#N)c1cc3c(ccc4c(C#N)cccc34)cc1cc2
668,3C55_2,6.582099,2.9756856000000003,3.6064134,c1cc2c(c(C#N)c1)c1cc3c(ccc4cc(C#N)ccc34)cc1c(C#N)c2
669,3C55_3,6.5935272000000005,3.0156843,3.5778429,c1cc2c(c(C#N)c1)c1cc3c(cc(C#N)c4ccc(C#N)cc34)cc1cc2
670,3C55_4,6.678966600000001,3.1560879,3.522878700000001,c1cc2c(cc1C#N)c1cc3c(ccc4ccc(C#N)cc34)cc1c(C#N)c2
671,3C55_5,6.7385565000000005,3.2875122,3.4510443,c1cc2c(cc1)c1cc3c(cc(C#N)c4ccccc34)c(C#N)c1c(C#N)c2
672,3C55_6,6.6871296000000005,3.1416666,3.5454630000000007,c1c(C#N)c2c(cc1)c1cc3c(c(C#N)cc4ccccc34)c(C#N)c1cc2
673,3C55_7,6.7227747,3.0951375000000003,3.6276372,c1(C#N)cc2c(cc1)c1cc3c(c(C#N)cc4ccccc34)cc1c(C#N)c2
674,3C55_8,6.7420938,3.142755,3.5993388000000004,c1c(C#N)c2c(cc1)c1cc3c(ccc4ccc(C#N)cc34)c(C#N)c1cc2
675,3C55_9,6.7026393,3.0499689,3.6526704,c1c(C#N)c2c(cc1)c1cc3c(c(C#N)cc4cc(C#N)ccc34)cc1cc2
676,3C61_1,5.6226744,3.9571503,1.6655240999999996,c1cc2cc3cc4cc5cc6c(cc(C#N)cc6)cc5cc4c(C#N)c3c(C#N)c2cc1
677,3C61_10,5.4425442,3.795795000000001,1.6467491999999997,c1c(C#N)c2cc3cc4cc5cc6c(cccc6C#N)cc5cc4cc3cc2c(C#N)c1
678,3C61_2,5.6741013,3.997149,1.6769522999999995,c1cc2cc3cc4c(C#N)c5cc6c(cc(C#N)cc6)cc5cc4cc3c(C#N)c2cc1
679,3C61_3,5.5516563,3.8586501,1.6930062,c1c(C#N)c2cc3cc4cc5cc6c(c(C#N)ccc6)cc5c(C#N)c4cc3cc2cc1
680,3C61_4,5.5652613,3.9225936,1.6426676999999994,c1c(C#N)c2cc3c(C#N)c4c(C#N)c5cc6c(cccc6)cc5cc4cc3cc2cc1
681,3C61_5,5.5682544,3.8785134,1.6897409999999995,c1(C#N)cc2cc3cc4cc5cc6c(cccc6)c(C#N)c5cc4cc3cc2c(C#N)c1
682,3C61_6,5.5946481,3.9849045,1.6097435999999998,c1cc2cc3c(C#N)c4c(C#N)c5c(C#N)c6c(cccc6)cc5cc4cc3cc2cc1
683,3C61_7,5.6789991,4.100819100000001,1.57818,c1cc2cc3c(C#N)c4cc5cc6c(cc(C#N)cc6)cc5cc4c(C#N)c3cc2cc1
684,3C61_8,5.5440375,3.866541,1.6774964999999995,c1c(C#N)c2c(C#N)c3cc4cc5cc6c(cc(C#N)cc6)cc5cc4cc3cc2cc1
685,3C61_9,5.399008200000001,3.9413685,1.4576397000000003,c1c(C#N)c2cc3cc4cc5cc6c(cccc6)cc5cc4cc3c(C#N)c2c(C#N)c1
686,3C62_1,5.7761388,3.5615169000000004,2.2146219,c1cc2c(c(C#N)c1)cc1cc3cc4c(ccc5c4c(C#N)ccc5)cc3c(C#N)c1c2
687,3C62_10,5.7764109,3.8842275,1.8921834000000008,c1c(C#N)c2c(c(C#N)c1C#N)cc1cc3cc4c(ccc5c4cccc5)cc3cc1c2
688,3C62_2,5.9021211,3.713348700000001,2.1887723999999995,c1c(C#N)c2c(cc1)cc1c(C#N)c3cc4c(ccc5c4ccc(C#N)c5)cc3cc1c2
689,3C62_3,5.8096071,3.6475005,2.1621066,c1cc2c(c(C#N)c1C#N)cc1cc3cc4c(ccc5c4cc(C#N)cc5)cc3cc1c2
690,3C62_4,5.8787205,3.7103556,2.1683649,c1c(C#N)c2c(cc1)cc1cc3cc4c(cc(C#N)c5c4cccc5)c(C#N)c3cc1c2
691,3C62_5,5.9881047,3.8164746,2.1716301,c1cc2c(cc1C#N)cc1cc3cc4c(cc(C#N)c5c4cccc5)cc3c(C#N)c1c2
692,3C62_6,5.8928697,3.6777036,2.2151661,c1cc2c(cc1C#N)cc1cc3cc4c(ccc5c4cc(C#N)cc5)c(C#N)c3cc1c2
693,3C62_7,5.9225286,3.7465449,2.1759837,c1c(C#N)c2c(cc1)cc1cc3cc4c(cc(C#N)c5c4cccc5)cc3c(C#N)c1c2
694,3C62_8,5.7342354,3.6268209,2.1074145000000004,c1cc2c(cc1)cc1cc3cc4c(c(C#N)cc5c4ccc(C#N)c5)c(C#N)c3cc1c2
695,3C62_9,5.880625200000001,3.729946800000001,2.1506784,c1(C#N)c(C#N)c2c(cc1)cc1cc3cc4c(ccc5c4cccc5)c(C#N)c3cc1c2
696,3C71_1,5.396559300000001,3.5783871,1.8181722000000005,c1cc2c(cc1)cc1c(C#N)c3cc4cc5c(ccc6c5c(C#N)c(C#N)cc6)cc4cc3cc1c2
697,3C71_10,5.6855295,4.0711602000000005,1.6143693,c1cc2c(cc1C#N)cc1c(c3cc4cc5c(ccc6c5cccc6)cc4cc3c(c1c2)C#N)C#N
698,3C71_2,5.717365200000001,3.9892581,1.7281071000000003,c1(C#N)cc2c(cc1)cc1cc3c(C#N)c4cc5c(ccc6c5cccc6)cc4cc3c(C#N)c1c2
699,3C71_3,5.698862399999999,4.0085772,1.6902851999999997,c1cc2c(cc1C#N)cc1cc3c(C#N)c4cc5c(ccc6c5cccc6)cc4c(C#N)c3cc1c2
700,3C71_4,5.5102971,3.6502215,1.8600756000000005,c1cc2c(cc1C#N)cc1cc3cc4cc5c(ccc6c5ccc(C#N)c6C#N)cc4cc3cc1c2
701,3C71_5,5.5505679,3.7334841,1.8170838,c1cc2c(c(C#N)c1)cc1cc3cc4cc5c(c(C#N)cc6c5cccc6)cc4c(C#N)c3cc1c2
702,3C71_6,5.459414400000001,3.8104884,1.6489260000000006,c1cc2c(cc1)cc1cc3cc4cc5c(cc(C#N)c6c5cc(C#N)cc6)c(C#N)c4cc3cc1c2
703,3C71_7,5.6855295,4.071432300000001,1.6140971999999996,c1(C#N)cc2c(cc1)cc1c(C#N)c3cc4cc5c(ccc6c5cccc6)cc4cc3c(C#N)c1c2
704,3C71_8,5.654238,3.8632758,1.7909622000000005,c1(C#N)cc2c(cc1)cc1cc3cc4cc5c(ccc6c5ccc(C#N)c6)cc4cc3c(C#N)c1c2
705,3C71_9,5.6545101,3.9378312,1.7166789000000002,c1(C#N)cc2c(cc1C#N)cc1cc3cc4cc5c(ccc6c5cccc6)cc4cc3c(C#N)c1c2
706,3C73_1,5.8596735,3.6347118,2.2249617,c1cc2cc3c(cc2cc1C#N)c1cc2cc4cc5ccccc5c(C#N)c4c(C#N)c2cc1cc3
707,3C73_10,5.8781763,3.7370214,2.1411549000000005,c1cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5ccccc5c(C#N)c4cc2cc1c(C#N)c3
708,3C73_2,5.6602242,3.3509115,2.3093127000000004,c1cc2cc3c(cc2c(C#N)c1C#N)c1cc2cc4cc5ccccc5c(C#N)c4cc2cc1cc3
709,3C73_3,5.684441100000001,3.3476463,2.3367948000000003,c1cc2cc3c(c(C#N)c2cc1)c1cc2cc4cc5cc(C#N)ccc5cc4cc2cc1c(C#N)c3
710,3C73_4,5.844435900000001,3.6110391,2.2333968000000004,c1cc2cc3c(cc2cc1)c1cc2cc4cc5c(C#N)cccc5c(C#N)c4cc2cc1c(C#N)c3
711,3C73_5,5.8101513,3.5568912000000004,2.2532601,c1cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5c(C#N)cccc5cc4cc2cc1c(C#N)c3
712,3C73_6,5.9222565000000005,3.7128045,2.2094520000000006,c1cc2cc3c(cc2cc1)c1cc2cc4c(C#N)c5cccc(C#N)c5cc4cc2c(C#N)c1cc3
713,3C73_7,5.8354566000000005,3.64614,2.1893166,c1cc2cc3c(cc2cc1)c1c(C#N)c2cc4cc5c(C#N)c(C#N)ccc5cc4cc2cc1cc3
714,3C73_8,5.7279771,3.4368951,2.291082,c1(C#N)c(C#N)c2cc3c(cc2cc1)c1cc2cc4c(C#N)c5ccccc5cc4cc2cc1cc3
715,3C73_9,5.8768158,3.5598843,2.3169315000000004,c1cc2cc3c(cc2cc1)c1cc2cc4cc5cc(C#N)c(C#N)cc5cc4cc2cc1c(C#N)c3
716,3C77_1,5.9355894000000005,3.640698,2.2948914,c1c(C#N)c2c(cc1)c1cc3cc4c(C#N)c5c(ccc6ccccc56)cc4c(C#N)c3cc1cc2
717,3C77_10,5.7649827,3.3487347,2.4162480000000004,c1cc2c(cc1)c1cc3cc4cc5c(c(C#N)cc6c(C#N)cccc56)cc4cc3cc1c(C#N)c2
718,3C77_2,5.6509728,3.2118684,2.4391044,c1cc2c(c(C#N)c1C#N)c1cc3cc4cc5c(c(C#N)cc6ccccc56)cc4cc3cc1cc2
719,3C77_3,5.8354566000000005,3.5100900000000004,2.3253666,c1c(C#N)c2c(cc1C#N)c1cc3c(C#N)c4cc5c(ccc6ccccc56)cc4cc3cc1cc2
