,No,IP,EA,BG,smiles
498,N6182,5.817770100000001,2.9452104,2.8725597,c1cc2cc3c(cc2cc1)c1c(cc3N(=O)=O)c2c(cccc2)c2ccccc12
499,N6183,5.7930090000000005,2.9558223000000003,2.8371867,c1c(c2cc3c(cc2cc1)c1c(cc3)c2c(cccc2)c2ccccc12)N(=O)=O
500,N6184,5.8561362,2.976774,2.8793622,c1(cc2cc3c(cc2cc1)c1c(cc3)c2c(cccc2)c2ccccc12)N(=O)=O
501,N6185,5.7320586,2.7607266,2.971332,c1cc2cc3c(c(c2cc1)N(=O)=O)c1c(cc3)c2c(cccc2)c2ccccc12
502,N6186,5.5304325,2.6151531,2.9152794,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(cccc2)c2cccc(c12)N(=O)=O
503,N6187,5.6381841,2.6682126,2.9699715,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(c(ccc2)N(=O)=O)c2ccccc12
504,N6188,5.750833500000001,2.9256192000000003,2.8252143000000003,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(cc(cc2)N(=O)=O)c2ccccc12
505,N6189,5.5826757,2.6369211,2.9457546,c1cc2cc3c(cc2cc1)c1c(cc3)c2c(cccc2N(=O)=O)c2ccccc12
506,N6191,6.1459227,2.7166464,3.4292762999999997,c1cc2c(cc1)c1c(cc2)c2c(c(c1)N(=O)=O)c1c(cccc1)c1ccccc21
507,N61910,6.1766700000000005,2.8785459,3.2981241000000003,c1(cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccccc21)N(=O)=O
508,N61911,6.027287100000001,2.6630427,3.3642444000000005,c1cc2c(c(c1)N(=O)=O)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccccc21
509,N61912,6.170683800000001,2.6967831,3.4739007,c1cc2c(cc1)c1c(cc2)c2c(cc1N(=O)=O)c1c(cccc1)c1ccccc21
510,N6192,5.9500107,2.6042691,3.3457416,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1N(=O)=O)c1ccccc21
511,N6193,6.1048356,2.8818111,3.2230245,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc(c1)N(=O)=O)c1ccccc21
512,N6194,6.035178,2.6761035000000004,3.3590745,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(c(ccc1)N(=O)=O)c1ccccc21
513,N6195,6.0901422,2.571345,3.5187972,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1c(cccc21)N(=O)=O
514,N6196,6.1042914,2.8486149000000003,3.2556765000000003,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccc(cc21)N(=O)=O
515,N6197,5.953820100000001,2.6227719,3.3310482,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1cccc(c21)N(=O)=O
516,N6198,5.999805,2.8567779,3.1430271000000003,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2c(cc1)c1c(cccc1)c1ccccc21
517,N6199,6.098849400000001,2.9351427,3.1637067000000005,c1c(c2c(cc1)c1c(cc2)c2c(cc1)c1c(cccc1)c1ccccc21)N(=O)=O
518,N6201,6.241429800000001,2.9743251,3.2671047,c1cc2c(cc1)c1cc3c(cc1cc2N(=O)=O)c1c(cccc1)c1ccccc31
519,N62010,6.1184406000000005,2.9389521,3.1794885,c1c(c2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1ccccc31)N(=O)=O
520,N6202,6.136671300000001,2.9985420000000005,3.1381293,c1cc2c(cc1)c1cc3c(cc1c(c2)N(=O)=O)c1c(cccc1)c1ccccc31
521,N6203,6.103475100000001,2.6023644000000004,3.5011107000000004,c1cc2c(cc1)c1cc3c(c(c1cc2)N(=O)=O)c1c(cccc1)c1ccccc31
522,N6204,5.9377662,2.6698452,3.267921,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1N(=O)=O)c1ccccc31
523,N6205,6.0789861,2.8943277000000003,3.1846584,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(ccc(c1)N(=O)=O)c1ccccc31
524,N6206,6.0153147,2.5797801,3.4355345999999995,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(ccc1)N(=O)=O)c1ccccc31
525,N6207,6.0539529,2.5789638000000004,3.4749891,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1c(cccc31)N(=O)=O
526,N6208,5.963071500000001,2.6322954000000003,3.3307761,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cccc1)c1cccc(c31)N(=O)=O
527,N6209,6.0743604,2.6812734000000003,3.393087,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(cccc1)c1ccccc31)N(=O)=O
528,N621,5.120922,2.7898413,2.3310807,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1c(ccc2)N(=O)=O
529,N6210,5.314113,3.2431599,2.0709531,c1cc(c2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
530,N6211,5.880081,2.5966503000000003,3.2834307,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(cc3)c2c(cccc2)cc1)N(=O)=O
531,N6211,5.3971035,3.232548,2.1645555,c1c(cc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
532,N6212,5.9546364,3.0200379,2.9345985000000003,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc3N(=O)=O)c2c(cccc2)cc1
533,N6212,5.3981919000000005,3.2330922,2.1650997000000003,c1(ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
534,N6213,5.8879719,2.5525701,3.3354018,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(c3)N(=O)=O)c2c(cccc2)cc1
535,N6213,5.3111199,3.2409831,2.0701368,c1ccc2c(c1N(=O)=O)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2
536,N6214,5.893686,2.8924230000000004,3.001263,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc3)c2c(ccc(c2)N(=O)=O)cc1
537,N6214,5.336153100000001,3.1033005,2.2328526,c1ccc2c(c1)c(c1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
538,N6215,5.853415200000001,2.5974666,3.2559486,c1cc2c(cc1)c1cc3c(c(c1cc2)N(=O)=O)c1c(cc3)c2c(cccc2)cc1
539,N6215,5.3595537,3.131871,2.2276827000000003,c1ccc2c(c1)cc1c(c2)cc2c(c1N(=O)=O)cc1c(c2)ccc2c1cccc2
540,N6216,5.8398102000000005,3.006705,2.8331052000000003,c1cc2c(cc1)c1cc3c(cc1c(c2)N(=O)=O)c1c(cc3)c2c(cccc2)cc1
541,N6216,5.2738422,2.955006,2.3188362,c1ccc2c(c1)cc1c(c2)cc2c(c1)c(c1c(c2)ccc2c1cccc2)N(=O)=O
542,N6217,5.9821185,2.9873859,2.9947326,c1cc2c(cc1)c1cc3c(cc1cc2N(=O)=O)c1c(cc3)c2c(cccc2)cc1
543,N6218,5.7451194,2.5914804,3.153639,c1cc2c(c(c1)N(=O)=O)c1cc3c(cc1cc2)c1c(cc3)c2c(cccc2)cc1
544,N622,5.2512579,3.04752,2.2037379,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cc(cc2)N(=O)=O
545,N6221,5.9192634,3.0216705,2.8975929000000007,c1cc2c(cc1)c1c(cc2)c2c(c(cc3cc4ccccc4cc23)N(=O)=O)cc1
546,N6222,5.9029374,2.8932393,3.0096981,c1cc2c(cc1)c1c(cc2)c2c(cc(c3cc4ccccc4cc23)N(=O)=O)cc1
547,N6223,5.930691599999999,2.7479379,3.1827537,c1cc2c(cc1)c1c(cc2)c2c(ccc3c(c4ccccc4cc23)N(=O)=O)cc1
548,N6224,5.9176308,3.0437106000000003,2.8739202,c1cc2c(cc1)c1c(cc2)c2c(ccc3cc4c(cccc4cc23)N(=O)=O)cc1
549,N6225,5.7989952,2.8788180000000003,2.9201772,c1cc2c(cc1N(=O)=O)c1c(cc2)c2c(ccc3cc4ccccc4cc23)cc1
550,N6226,5.588934,2.5920246,2.9969094000000003,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2c(ccc3cc4ccccc4cc23)cc1
551,N6227,5.7723294,2.9384079,2.8339215,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(ccc3cc4ccccc4cc23)cc1
552,N6228,5.833824000000001,2.6973273,3.1364967000000004,c1cc2c(cc1)c1c(cc2)c2c(ccc3cc4ccccc4cc23)cc1N(=O)=O
553,N623,5.293705500000001,3.1128240000000003,2.1808815,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1ccc(c2)N(=O)=O
554,N6231,5.9146377,3.0409896,2.8736481000000005,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)cc3N(=O)=O
555,N6232,5.9364057,2.9879301000000003,2.9484756,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)c(c3)N(=O)=O
556,N6233,5.8172259,2.9419452,2.8752807000000007,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(c(cc2c1cccc2)N(=O)=O)cc3
557,N6234,5.9353173,3.0156843,2.919633,c1cc2c(cc1)c1cc3c(cc1cc2)c1c(cc(c2c1cccc2)N(=O)=O)cc3
558,N6235,5.8599456,2.6752872,3.1846584,c1cc2c(cc1)c1cc3c(c(c1cc2)N(=O)=O)c1c(ccc2c1cccc2)cc3
559,N6236,5.7747783,3.006705,2.7680733,c1cc2c(cc1)c1cc3c(cc1c(c2)N(=O)=O)c1c(ccc2c1cccc2)cc3
560,N6237,5.8419870000000005,2.9316054,2.9103816,c1c(c2c(cc1)c1cc3c(cc1cc2)c1c(ccc2c1cccc2)cc3)N(=O)=O
561,N6238,5.8901487,2.6527029,3.2374458,c1cc2c(cc1)c1c(c3c(cc1cc2)c1c(ccc2c1cccc2)cc3)N(=O)=O
562,N624,5.2436391,2.9988141,2.244825,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)ccc2c1cccc2N(=O)=O
563,N6241,5.752194,2.5912083,3.1609857000000003,c1cc2c(c(c1)N(=O)=O)c1c3c4c(cccc4)ccc3c3ccccc3c1cc2
564,N6242,5.9744997,2.7833109,3.1911887999999995,c1cc2c(cc1)c1c3c4c(ccc(c4)N(=O)=O)ccc3c3ccccc3c1cc2
565,N6243,6.1227942,2.9854812,3.137313,c1cc2c(cc1)c1c3c4c(cccc4)c(cc3c3ccccc3c1cc2)N(=O)=O
566,N6244,5.9951793,2.7011367,3.2940426,c1cc2c(cc1)c1c3c4c(cccc4)cc(c3c3ccccc3c1cc2)N(=O)=O
567,N6245,5.9475618,2.7190953,3.2284665,c1cc2c(cc1)c1c3c4c(cccc4)ccc3c3c(cccc3c1cc2)N(=O)=O
568,N6246,6.034089600000001,2.895144,3.1389456000000004,c1cc2c(cc1)c1c3c4c(cccc4)ccc3c3cc(ccc3c1cc2)N(=O)=O
569,N625,5.3641794,3.232548,2.1316314000000003,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)cc(c2c1cccc2)N(=O)=O
570,N6251,6.1002099,2.6989599,3.40125,c1cc2c(cc1)c1c(cc2)cc(c2c1c1c(cccc1)c1ccccc21)N(=O)=O
571,N6252,6.1962612,2.9911953,3.2050659,c1cc2c(cc1)c1c(cc2)c(cc2c1c1c(cccc1)c1ccccc21)N(=O)=O
572,N6253,6.1864656,2.9669784,3.2194872000000005,c1cc2c(cc1)c1c(cc2N(=O)=O)ccc2c1c1c(cccc1)c1ccccc21
573,N6254,6.0749046,2.9258913,3.1490133,c1c(c2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1ccccc21)N(=O)=O
574,N6255,6.1263315,2.8777296000000003,3.2486019,c1(cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1ccccc21)N(=O)=O
575,N6256,5.8730064,2.5574679,3.3155385,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1N(=O)=O)c1ccccc21
576,N6257,6.0621159,2.7669849,3.295131,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(ccc(c1)N(=O)=O)c1ccccc21
577,N6258,5.9853837,2.6072622,3.3781215,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1cccc(c21)N(=O)=O
578,N6259,6.1135428,2.8643967000000004,3.2491461,c1cc2c(cc1)c1c(cc2)ccc2c1c1c(cccc1)c1ccc(cc21)N(=O)=O
579,N626,5.2153407000000005,3.1275174,2.0878233,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2)c(cc2c1cccc2)N(=O)=O
580,N6261,5.956269000000001,2.9476593,3.0086097000000005,c1cc2c(cc1)c1c(cc2)c2cc3ccc(cc3cc2c2c1cccc2)N(=O)=O
581,N6262,5.858313,3.0377244,2.8205886,c1cc2c(cc1)c1c(cc2)c2cc3cccc(c3cc2c2c1cccc2)N(=O)=O
582,N6263,5.8504221,2.6834502,3.1669719000000005,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3c(c2c2c1cccc2)N(=O)=O
583,N6264,5.7777714,2.5732497000000003,3.2045217,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3cc2c2c1cccc2N(=O)=O
584,N6265,5.7924648,2.6140647,3.1784001000000006,c1cc2c(cc1)c1c(cc2)c2cc3ccccc3cc2c2c1c(ccc2)N(=O)=O
585,N6266,5.8901487,2.8603152,3.0298335,c1cc2c(cc1N(=O)=O)c1c(cc2)c2cc3ccccc3cc2c2c1cccc2
586,N6267,5.9383104,3.0009909,2.9373195,c1cc2c(cc1)c1c(cc2N(=O)=O)c2cc3ccccc3cc2c2c1cccc2
587,N6268,5.7845739,2.6687568,3.1158171,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2cc3ccccc3cc2c2c1cccc2
588,N627,5.3073105,3.052962,2.2543485000000003,c1ccc2c(c1)cc1c(c2)cc2c(c1)cc1c(c2N(=O)=O)ccc2c1cccc2
589,N6271,5.9350452,2.6989599,3.2360853000000005,c1cc2c(cc1)cc1c(cc(c3c1ccc1c3ccc3c1cccc3)N(=O)=O)c2
590,N6272,5.9383104,3.017589,2.9207214,c1cc2c(cc1)cc1c(c(cc3c1ccc1c3ccc3c1cccc3)N(=O)=O)c2
591,N6273,5.9413035,2.7261699,3.2151336,c1cc2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cccc3)c2N(=O)=O
592,N6274,5.9217123,3.0535062,2.8682061,c1c(c2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cccc3)c2)N(=O)=O
593,N6275,5.7568197,2.5694403,3.1873794,c1cc2c(cc1)cc1c(ccc3c1c(cc1c3ccc3c1cccc3)N(=O)=O)c2
594,N6276,5.8185864,2.5593726,3.2592138,c1cc2c(cc1)cc1c(ccc3c1cc(c1c3ccc3c1cccc3)N(=O)=O)c2
595,N6277,5.7935532,2.8916067,2.9019465,c1cc2c(cc1)cc1c(ccc3c1ccc1c3ccc3c1cc(cc3)N(=O)=O)c2
596,N6278,5.708658,2.5683519,3.1403061,c1cc2c(cc1)cc1c(ccc3c1ccc1c3c(cc3c1cccc3)N(=O)=O)c2
597,N628,5.5078482,3.414855,2.0929932,c1ccc2c(c1)cc1c(c2)c(c2c(c1)cc1c(c2)ccc2c1cccc2)N(=O)=O
598,N6281,5.9108283,2.9781345000000004,2.9326938,c1cc2c(cc1)c1cc3c(cc(c4c3c3c(cccc3)cc4)N(=O)=O)cc1cc2
599,N62810,5.831103,2.9482035,2.8828995,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3)cc4N(=O)=O)cc1cc2
600,N6282,5.9187192,3.0341871,2.8845321,c1cc2c(cc1)c1cc3c(c(cc4c3c3c(cccc3)cc4)N(=O)=O)cc1cc2
601,N6283,5.9315079,2.6932458,3.2382621,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3)cc4)c(c1cc2)N(=O)=O
602,N6284,5.8615782,2.9966373,2.8649409,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3)cc4)cc1c(c2)N(=O)=O
603,N6285,5.6392725,2.6932458,2.9460267,c1cc2c(c(c1)N(=O)=O)c1cc3c(ccc4c3c3c(cccc3)cc4)cc1cc2
604,N6286,5.779404,2.6328396,3.1465644000000004,c1cc2c(cc1)c1c(c3c(ccc4c3c3c(cccc3)cc4)cc1cc2)N(=O)=O
605,N6287,5.6692035,2.6701173,2.9990862000000003,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cccc3N(=O)=O)cc4)cc1cc2
606,N6288,5.9119167,2.9120142,2.9999025,c1cc2c(cc1)c1cc3c(ccc4c3c3c(cc(cc3)N(=O)=O)cc4)cc1cc2
607,N6289,5.8708296,2.9781345000000004,2.8926951,c1cc2c(cc1)c1cc3c(ccc4c3c3c(c(ccc3)N(=O)=O)cc4)cc1cc2
608,N629,5.3426835,3.1084704,2.2342131000000003,c1ccc2c(c1)cc1c(c2N(=O)=O)cc2c(c1)cc1c(c2)ccc2c1cccc2
609,N6291,5.8545036,2.6118879,3.2426156999999995,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2c(cc2c1cccc2)N(=O)=O
610,N6292,6.0558576,2.9457546,3.1101030000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2cc(c2c1cccc2)N(=O)=O
611,N6293,5.9785812,2.9473872,3.031194,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2ccc2c1cccc2N(=O)=O
612,N6294,5.9244333000000005,2.6714778000000003,3.2529555,c1cc2c(cc1)c1c(cc2)c2c(cc1)ccc1c2ccc2c1c(ccc2)N(=O)=O
613,N6295,6.0308244,2.6222277,3.4085967,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc(c1c2ccc2c1cccc2)N(=O)=O
614,N6296,6.0751767,2.9873859,3.0877908,c1cc2c(cc1)c1c(cc2)c2c(c(c1)N(=O)=O)ccc1c2ccc2c1cccc2
615,N6301,5.8305588,2.5909362,3.2396226,c1cc2c(cc1)cc1c(c2N(=O)=O)c2c(cccc2)c2c1c1c(cccc1)cc2
616,N6302,5.9217123,2.9166399,3.0050724,c1cc2c(cc1N(=O)=O)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2
617,N6303,5.8218516000000005,2.6842665,3.1375851000000003,c1cc2c(cc1)c(c1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2)N(=O)=O
618,N6304,5.668387200000001,2.6358327,3.0325545000000003,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1N(=O)=O)cc2
619,N6305,5.825661,2.6722941,3.1533669000000004,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2N(=O)=O
620,N6306,5.8594014,2.9634411000000003,2.8959603,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(c(ccc1)N(=O)=O)cc2
621,N6307,5.825661,2.6722941,3.1533669000000004,c1cc2c(cc1)cc1c(c2)c2c(cccc2)c2c1c1c(cccc1)cc2N(=O)=O
622,N6308,5.8765437,2.908749,2.9677947,c1cc2c(cc1)cc1c(c2)c2c(ccc(c2)N(=O)=O)c2c1c1c(cccc1)cc2
623,N631,5.576961600000001,2.9397684,2.6371932000000005,c1cc2cc3c(cc2cc1N(=O)=O)c1cc2cc4ccccc4cc2cc1cc3
624,N6310,5.6735571,2.7199116,2.9536455000000004,c12c(c(c3c(c1)cc1c(c3)ccc3c1cc1c(c3)cccc1)N(=O)=O)cccc2
625,N6311,6.0019818,2.6554239,3.3465579,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3ccccc13)cc2N(=O)=O
626,N63110,6.130413,2.8094325,3.3209805,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(cc1)c1c(ccc3ccccc13)cc2
627,N6312,5.744847300000001,3.0641181,2.6807292000000005,c12c(cc3c(c1)cc1c(c3)ccc3c1cc1c(c3)cccc1)cc(cc2)N(=O)=O
628,N6313,5.9701461,2.9683389000000004,3.0018072,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(c(cc3ccccc13)N(=O)=O)cc2
629,N6314,6.0822513,2.9865696,3.0956817000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc(c3ccccc13)N(=O)=O)cc2
630,N6315,6.0289197,2.9558223000000003,3.0730973999999995,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3c(cccc13)N(=O)=O)cc2
631,N6316,6.0729999,2.895144,3.1778559000000004,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3cc(ccc13)N(=O)=O)cc2
632,N6317,5.8403544,2.6521587,3.1881957,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3cccc(c13)N(=O)=O)cc2
633,N6318,6.0308244,2.6562402,3.3745842,c1cc2c(cc1)c1c(cc2)c2c(c(c1)N(=O)=O)c1c(ccc3ccccc13)cc2
634,N6319,6.0422526,2.9560944,3.0861582000000003,c1c(c2c(cc1)c1c(cc2)c2c(cc1)c1c(ccc3ccccc13)cc2)N(=O)=O
635,N6321,5.9143656,2.647533,3.2668326000000003,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2c(c3ccccc13)c1c(cccc1)cc2
636,N6322,6.056673900000001,2.9958210000000003,3.0608529000000004,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(c3ccccc13)c1c(cccc1)cc2
637,N6323,6.0642927,2.8932393,3.171053400000001,c1(cc2c(cc1)c1c(cc2)c2c(c3ccccc13)c1c(cccc1)cc2)N(=O)=O
638,N6324,5.9935467,2.701953,3.2915937,c1cc2c(cc1)c1c(cc2)c2c(c3cccc(c13)N(=O)=O)c1c(cccc1)cc2
639,N6325,6.1070124,2.8793622,3.2276502,c1cc2c(cc1)c1c(cc2)c2c(c3ccc(cc13)N(=O)=O)c1c(cccc1)cc2
640,N6326,6.002526,2.9571828,3.0453432,c1cc2c(cc1)c1c(cc2)c2c(c3ccccc13)c1c(c(ccc1)N(=O)=O)cc2
641,N6327,6.0642927,2.8932393,3.171053400000001,c1cc2c(cc1)c1c(cc2)c2c(c3ccccc13)c1c(cc(cc1)N(=O)=O)cc2
642,N6331,6.0719115,2.9849370000000004,3.0869745,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(cccc2)c2c1ccc1ccccc21
643,N63310,5.9568132,2.8214049,3.1354083,c1c(c2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1ccccc21)N(=O)=O
644,N6332,5.93178,2.6211393,3.3106407,c1cc2c(cc1)c1c(c(c2)N(=O)=O)c2c(cccc2)c2c1ccc1ccccc21
645,N6333,6.0485109,2.9049396,3.1435713,c1cc2c(cc1)c1c(cc2)c2c(ccc(c2)N(=O)=O)c2c1ccc1ccccc21
646,N6334,6.0155868,2.8540569,3.1615299,c1cc2c(cc1)c1c(cc2)c2c(cc(cc2)N(=O)=O)c2c1ccc1ccccc21
647,N6335,5.8697412,2.6086227,3.2611185000000003,c1cc2c(cc1)c1c(cc2)c2c(c(ccc2)N(=O)=O)c2c1ccc1ccccc21
648,N6336,6.0512319,2.8872531,3.1639788,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1cc(ccc21)N(=O)=O
649,N6337,5.9785812,2.9408568,3.0377244,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1c(cccc21)N(=O)=O
650,N6338,5.867020200000001,2.6469888000000004,3.2200314000000003,c1cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1c(cc1ccccc21)N(=O)=O
651,N6339,5.994090900000001,2.88426,3.1098309000000004,c1(cc2c(cc1)c1c(cc2)c2c(cccc2)c2c1ccc1ccccc21)N(=O)=O
652,N6341,6.0300081,2.6761035000000004,3.3539046,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2N(=O)=O)c2c(cccc2)cc1
653,N6342,6.0291918,2.55774,3.4714518,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(c(c2)N(=O)=O)c2c(cccc2)cc1
654,N6343,6.1214337,2.9615364000000004,3.1598973,c1cc2c(cc1)c1c(cc2N(=O)=O)c2c(cc1)c1c(cc2)c2c(cccc2)cc1
655,N6344,6.0626601,2.8935114000000004,3.1691487,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(cc(cc2)N(=O)=O)cc1
656,N6345,5.953820100000001,2.5683519,3.3854682,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(cccc2)cc1N(=O)=O
657,N6346,6.0441573,2.8948719,3.1492854,c1cc2c(cc1)c1c(cc2)c2c(cc1)c1c(cc2)c2c(ccc(c2)N(=O)=O)cc1
658,N641,5.3399625,2.6453562,2.6946063,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(cc1N(=O)=O)cccc2
659,N6410,5.5783221,2.9653458,2.6129763,c1ccc2c(c1)cc1c(c2N(=O)=O)cc2c(c1)c1c(cc2)c2c(cc1)cccc2
660,N6411,5.5519284,3.1601694,2.3917590000000004,c1cc(c2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(cc1)cccc2)N(=O)=O
661,N6412,5.6251233,3.1139124,2.5112109,c1c(cc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(cc1)cccc2)N(=O)=O
662,N642,5.514378600000001,3.0486084,2.4657702,c1ccc2c(c1)cc1c(c2)cc2c(c1)c1c(cc2)c2c(c(c1)N(=O)=O)cccc2
663,N643,5.4634959,2.9049396,2.5585563,c1cc2c(cc1)cc1cc3c(ccc4c3ccc3c4cc(cc3)N(=O)=O)cc1c2
664,N653,5.6368236000000005,2.5865826000000003,3.050241,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1N(=O)=O)cccc2
665,N654,5.6300211,3.0701043,2.5599168000000003,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)c(ccc2)N(=O)=O
666,N656,5.698046100000001,3.0001746,2.6978715000000006,c1ccc2c(c1)cc1c(c2)ccc2c1ccc1c2cc2c(c1)cc(cc2)N(=O)=O
667,N661,5.6629452,2.6064459,3.0564993,c1cc2c(cc1)c1cc3c(c4c(ccc5ccccc45)cc3cc1cc2)N(=O)=O
668,N664,5.6983182,2.9672505,2.7310677,c1cc2c(cc1)c1cc3cc4c(ccc5cc(ccc45)N(=O)=O)cc3cc1cc2
669,N666,5.7611733,3.0622134,2.6989599,c1cc2c(cc1)c1cc3cc4c(cc(c5ccccc45)N(=O)=O)cc3cc1cc2
670,N667,5.6387283,3.0336429000000003,2.6050854,c1cc2c(cc1)c1cc3cc4c(c(cc5ccccc45)N(=O)=O)cc3cc1cc2
671,N668,5.7064812,2.6537913000000004,3.0526899,c1cc2c(cc1)c1cc3cc4c(ccc5ccccc45)c(c3cc1cc2)N(=O)=O
672,N6710,5.8765437,2.9941884,2.8823553,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1c(cc3ccccc3c1c2)N(=O)=O
673,N6711,5.9851116,2.9884743,2.9966373,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1cc(c3ccccc3c1c2)N(=O)=O
674,N6713,5.9290590000000005,2.9171841,3.0118749000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1ccc3cc(ccc3c1c2)N(=O)=O
675,N6715,5.7260724,2.6344722000000003,3.0916002,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1ccc3cccc(c3c1c2)N(=O)=O
676,N6716,5.8351845,2.6750151,3.1601694000000005,c1cc2c(cc1)c1c(cc2)c2c(cc1)cc1ccc3ccccc3c1c2N(=O)=O
